DEPTH,BS,CALI,GR,SP,RESS,RESM,RESD,DENS,NEUT,PEF,DRHO,DTC
736.854,8.5,8.438,107.333,-27.029,3.166,9.961,16.645,2.277,0.334,2.971,-0.011,115.517
737.006,8.5,8.473,101.228,-31.455,3.2,10.188,16.99,2.281,0.324,2.962,-0.009,114.106
737.159,8.5,8.481,101.203,-36.767,3.432,11.026,18.498,2.279,0.3,2.932,-0.008,114.53
737.311,8.5,8.38,102.039,-44.174,3.428,11.133,18.885,2.27,0.315,2.887,-0.006,115.305
737.464,8.5,8.242,105.841,-47.092,3.12,10.05,17.015,2.25,0.332,2.86,-0.006,117.906
737.616,8.5,8.218,102.405,-36.009,2.979,9.364,15.562,2.229,0.349,2.851,-0.007,119.817
737.768,8.5,8.195,105.15,-29.225,2.987,9.301,15.226,2.219,0.37,2.854,-0.01,120.137
737.921,8.5,8.207,98.883,-33.83,2.932,9.128,14.488,2.23,0.377,2.859,-0.01,118.309
738.073,8.5,8.242,99.361,-38.888,3.173,10.199,15.578,2.252,0.381,2.869,-0.009,116.633
738.226,8.5,8.276,99.617,-47.786,3.677,11.995,17.522,2.262,0.349,2.884,-0.008,116.349
738.378,8.5,8.288,105.423,-61.429,3.551,11.262,16.033,2.25,0.35,2.872,-0.009,117.015
738.53,8.5,8.311,99.941,-80.808,3.139,8.33,11.566,2.228,0.367,2.828,-0.009,117.928
738.683,8.5,8.311,103.027,-54.201,3.515,8.067,11.39,2.22,0.393,2.835,0.001,119.36
738.835,8.5,8.242,101.698,-39.046,4.328,9.115,13.056,2.239,0.381,2.943,0.025,119.329
738.988,8.5,8.242,107.658,-1.42,4.791,9.718,14.012,2.261,0.373,3.11,0.043,117.701
739.14,8.5,8.334,99.199,0.183,4.56,9.2,13.205,2.289,0.364,3.278,0.044,107.681
739.292,8.5,8.392,86.443,-0.183,5.09,10.371,14.855,2.353,0.298,3.46,0.041,95.099
739.445,8.5,8.434,72.238,-2.158,10.766,23.868,34.665,2.443,0.236,3.648,0.047,83.888
739.597,8.5,8.496,65.843,-5.964,23.777,65.525,102.157,2.493,0.21,3.727,0.061,84.122
739.75,8.5,8.465,76.296,-10.071,7.223,14.565,22.176,2.453,0.251,3.579,0.057,92.868
739.902,8.5,8.403,94.441,-14.362,4.499,8.198,12.31,2.37,0.323,3.302,0.038,104.878
740.054,8.5,8.403,103.01,-1.421,4.626,8.055,12.119,2.312,0.371,3.076,0.018,115.867
740.207,8.5,8.411,107.359,-0.522,4.632,8.283,12.366,2.294,0.347,2.962,0.007,115.834
740.359,8.5,8.346,109.354,-0.665,4.17,8.459,12.533,2.297,0.372,2.931,0.003,115.593
740.512,8.5,8.334,112.057,-1.525,3.73,8.851,12.957,2.298,0.349,2.941,-0.002,115.522
740.664,8.5,8.334,113.08,-2.268,3.64,9.494,13.687,2.301,0.393,2.972,-0.006,115.48
740.816,8.5,8.323,113.976,-3.171,3.56,9.663,13.77,2.301,0.363,3.009,-0.008,115.721
740.969,8.5,8.311,112.782,-4.46,3.489,9.397,13.552,2.301,0.362,3.006,-0.006,115.207
741.121,8.5,8.242,112.143,-5.683,3.447,8.766,13.125,2.294,0.368,2.994,-0.004,115.278
741.274,8.5,8.242,109.968,-7.094,3.426,8.204,12.692,2.29,0.385,2.95,-0.003,115.058
741.426,8.5,8.242,112.808,-8.421,3.387,7.967,12.51,2.288,0.376,2.903,-0.002,115.198
741.578,8.5,8.218,112.296,-9.192,3.487,8.217,13.054,2.291,0.368,2.887,0.001,115.451
741.731,8.5,8.184,112.176,-11.08,3.485,8.136,12.97,2.297,0.342,2.926,0.006,115.424
741.883,8.5,8.18,111.281,-12.017,3.586,8.185,13.056,2.294,0.378,2.975,0.008,115.484
742.036,8.5,8.207,109.141,-12.938,3.545,7.947,12.61,2.29,0.363,2.981,0.009,115.429
742.188,8.5,8.188,104.911,-14.038,3.489,7.675,12.126,2.282,0.369,2.96,0.007,115.035
742.34,8.5,8.195,105.236,-15.33,3.585,7.88,12.491,2.278,0.341,2.946,0.006,114.891
742.493,8.5,8.195,104.042,-17.629,3.667,8.142,12.967,2.274,0.333,2.977,0.01,114.803
742.645,8.5,8.218,104.81,-21.058,3.695,8.288,13.247,2.276,0.339,3.029,0.021,114.379
742.798,8.5,8.242,107.043,-23.983,3.712,8.264,13.181,2.288,0.354,3.086,0.036,114.553
742.95,8.5,8.149,110.028,-26.683,3.787,8.227,13.141,2.302,0.373,3.116,0.045,115.704
743.102,8.5,8.126,113.225,-30.758,3.576,7.522,11.973,2.308,0.367,3.116,0.042,115.459
743.255,8.5,8.057,109.32,-34.335,3.473,7.331,11.735,2.311,0.364,3.088,0.03,115.044
743.407,8.5,8.034,106.216,-38.027,3.689,8.008,12.965,2.309,0.363,3.042,0.017,114.914
743.56,8.5,8.103,105.287,-39.308,3.871,8.492,13.766,2.301,0.349,3.022,0.005,114.006
743.712,8.5,8.218,107.401,-43.8,3.775,8.243,13.322,2.296,0.343,3.013,-0.002,113.794
743.864,8.5,8.334,111.46,-49.915,3.749,8.213,13.166,2.292,0.329,3.04,-0.006,113.688
744.017,8.5,8.357,115.331,-46.021,3.764,8.252,13.18,2.3,0.342,3.028,-0.008,114.056
744.169,8.5,8.334,110.983,-46.616,3.77,8.197,13.001,2.313,0.348,2.998,-0.006,114.492
744.322,8.5,8.276,108.356,-47.054,3.728,8.16,13.028,2.324,0.356,2.962,-0.003,113.93
744.474,8.5,8.23,106.566,-52.638,3.79,8.301,13.241,2.33,0.345,2.945,-0.001,113.556
744.626,8.5,8.242,109.994,-62.469,3.807,8.281,13.134,2.326,0.352,2.959,-0.002,112.964
744.779,8.5,8.253,109.584,-77.271,3.754,8.115,12.817,2.319,0.368,2.971,-0.002,112.629
744.931,8.5,8.253,108.22,-95.771,3.742,8.025,12.662,2.313,0.359,2.967,-0.002,112.994
745.084,8.5,8.257,107.478,-89.536,3.595,7.704,12.143,2.311,0.348,2.93,0.0,113.262
745.236,8.5,8.195,111.707,-27.654,3.71,7.89,12.439,2.312,0.357,2.877,0.001,113.023
745.388,8.5,8.18,109.874,-10.171,3.915,8.234,12.987,2.312,0.345,2.847,0.002,113.448
745.541,8.5,8.184,109.303,-8.15,3.477,7.202,11.294,2.305,0.367,2.855,0.002,113.0
745.693,8.5,8.184,108.945,-10.867,3.232,6.649,10.387,2.301,0.327,2.865,0.002,112.228
745.846,8.5,8.188,105.492,-13.384,3.755,7.929,12.471,2.295,0.327,2.898,0.001,111.703
745.998,8.5,8.184,105.253,-15.146,3.992,8.64,13.674,2.296,0.323,2.93,0.001,110.683
746.15,8.5,8.165,104.775,-16.371,3.945,8.855,14.157,2.297,0.335,2.987,0.002,110.55
746.303,8.5,8.172,109.943,-17.554,3.954,9.045,14.479,2.304,0.332,3.049,0.005,110.664
746.455,8.5,8.165,111.136,-20.629,4.032,9.133,14.595,2.307,0.337,3.074,0.005,111.656
746.608,8.5,8.195,109.277,-24.0,3.957,8.681,13.723,2.313,0.334,3.067,0.004,111.574
746.76,8.5,8.218,107.964,-28.098,3.706,7.803,12.244,2.313,0.34,3.012,0.001,111.796
746.912,8.5,8.23,109.517,-32.496,3.89,8.039,12.659,2.321,0.328,2.974,0.0,112.312
747.065,8.5,8.242,106.958,-37.046,4.054,8.277,13.024,2.314,0.327,2.977,-0.002,112.646
747.217,8.5,8.272,109.346,-43.092,4.021,8.286,12.953,2.31,0.343,2.974,-0.003,113.733
747.37,8.5,8.242,108.868,-51.742,3.77,7.83,12.176,2.299,0.362,2.982,-0.004,114.48
747.522,8.5,8.226,110.787,-53.842,3.791,7.751,11.99,2.294,0.381,2.967,-0.003,114.35
747.674,8.5,8.184,110.071,-41.912,3.801,7.793,12.026,2.29,0.367,2.952,-0.002,114.124
747.827,8.5,8.18,103.743,-37.267,3.547,7.195,11.097,2.287,0.35,2.953,-0.001,113.632
747.979,8.5,8.172,105.645,-45.175,3.642,7.58,11.779,2.289,0.368,2.948,0.0,113.924
748.132,8.5,8.203,106.6,-53.054,3.762,7.994,12.494,2.297,0.361,2.944,0.001,113.231
748.284,8.5,8.207,113.285,-64.142,3.792,8.267,12.906,2.308,0.358,2.945,0.001,112.792
748.436,8.5,8.242,113.046,-80.8,3.863,8.655,13.543,2.312,0.329,2.969,0.001,112.351
748.589,8.5,8.218,113.882,-81.888,3.825,8.606,13.472,2.306,0.323,3.007,0.0,112.226
748.741,8.5,8.195,113.675,-63.533,3.712,8.206,12.818,2.308,0.327,3.005,0.001,111.537
748.894,8.5,8.172,110.53,-16.092,3.727,7.998,12.479,2.314,0.356,2.99,0.003,110.725
749.046,8.5,8.184,103.964,-8.479,3.88,8.199,12.819,2.327,0.35,2.988,0.008,110.868
749.198,8.5,8.195,101.459,-10.125,3.73,7.793,12.163,2.331,0.357,3.003,0.011,110.996
749.351,8.5,8.195,104.605,-11.05,3.645,7.619,11.79,2.329,0.321,2.999,0.011,111.322
749.503,8.5,8.203,113.796,-12.288,3.819,7.94,12.237,2.319,0.343,2.969,0.008,112.396
749.656,8.5,8.195,120.208,-13.504,4.015,8.134,12.414,2.312,0.333,2.94,0.004,112.388
749.808,8.5,8.172,117.582,-15.375,3.817,7.622,11.612,2.305,0.356,2.935,0.001,112.398
749.96,8.5,8.149,110.898,-17.729,3.867,7.659,11.695,2.309,0.368,2.961,0.0,110.347
750.113,8.5,8.18,107.555,-20.129,4.058,7.983,12.24,2.326,0.392,3.009,0.001,108.314
750.265,8.5,8.242,107.436,-22.321,4.196,8.437,12.964,2.338,0.357,3.049,0.001,108.897
750.418,8.5,8.242,109.943,-24.283,3.836,7.591,11.594,2.34,0.336,3.054,0.001,108.857
750.57,8.5,8.242,112.091,-26.263,3.905,7.857,12.054,2.326,0.322,3.018,-0.002,112.924
750.722,8.5,8.249,116.628,-28.217,4.096,8.397,12.885,2.319,0.334,3.001,-0.004,113.299
750.875,8.5,8.253,116.389,-31.337,4.131,8.632,13.275,2.319,0.315,2.97,-0.003,112.869
751.027,8.5,8.265,112.33,-33.924,4.144,8.835,13.617,2.318,0.328,2.941,-0.002,112.924
751.18,8.5,8.265,107.674,-37.167,3.999,8.289,12.664,2.312,0.339,2.929,-0.003,112.851
751.332,8.5,8.265,109.704,-42.438,3.73,7.55,11.433,2.305,0.358,2.952,-0.005,112.619
751.484,8.5,8.276,115.314,-47.933,3.837,7.74,11.678,2.303,0.36,3.012,-0.005,112.907
751.637,8.5,8.311,119.612,-53.221,4.112,8.393,12.78,2.308,0.342,3.055,-0.005,113.021
751.789,8.5,8.311,121.266,-60.046,4.155,8.485,12.926,2.309,0.364,3.06,-0.005,113.009
751.942,8.5,8.299,120.072,-68.454,4.019,8.268,12.561,2.294,0.389,3.05,-0.006,113.67
752.094,8.5,8.288,116.968,-80.45,3.969,8.18,12.389,2.282,0.426,3.008,-0.004,113.833
752.246,8.5,8.172,115.911,-98.796,3.871,7.925,12.024,2.274,0.408,2.997,-0.001,113.355
752.399,8.5,8.172,116.03,-86.904,3.89,8.055,12.275,2.282,0.337,2.972,0.002,112.862
752.551,8.5,8.165,118.895,-64.054,3.877,8.056,12.368,2.3,0.312,2.947,0.003,111.509
752.704,8.5,8.149,119.373,-20.296,3.931,8.278,12.787,2.308,0.293,2.96,0.0,111.052
752.856,8.5,8.161,118.418,-6.054,4.138,8.827,13.632,2.311,0.299,2.978,-0.002,111.353
753.008,8.5,8.01,118.299,-8.125,3.625,7.81,12.047,2.307,0.3,2.985,-0.003,111.459
753.161,8.5,8.018,114.479,-11.184,3.72,8.074,12.49,2.311,0.326,2.957,0.0,112.163
753.313,8.5,8.095,112.449,-13.871,3.847,8.374,12.99,2.312,0.335,2.939,0.005,112.745
753.466,8.5,8.157,112.33,-15.992,3.916,8.46,13.173,2.309,0.332,2.944,0.008,112.589
753.618,8.5,8.195,115.911,-18.296,3.782,8.192,12.769,2.306,0.349,2.956,0.01,112.446
753.77,8.5,8.195,116.985,-21.275,3.816,8.247,12.883,2.31,0.357,2.95,0.009,112.112
753.923,8.5,8.218,115.391,-25.442,3.82,8.251,12.888,2.324,0.358,2.948,0.007,111.765
754.075,8.5,8.242,110.87,-23.143,3.874,8.272,12.897,2.322,0.362,2.944,0.003,111.603
754.228,8.5,8.242,108.363,-23.008,3.875,8.337,13.02,2.316,0.369,2.945,0.001,111.017
754.38,8.5,8.242,109.36,-23.362,4.023,8.888,14.042,2.306,0.369,2.911,0.0,111.123
754.532,8.5,8.272,109.823,-24.825,4.061,9.238,14.714,2.307,0.349,2.885,0.001,111.715
754.685,8.5,8.28,109.107,-28.842,3.983,9.112,14.473,2.312,0.339,2.87,0.001,111.8
754.837,8.5,8.296,110.539,-34.671,3.932,8.722,13.66,2.318,0.339,2.879,0.001,111.667
754.99,8.5,8.311,112.091,-42.772,3.955,8.584,13.261,2.323,0.335,2.897,0.001,111.755
755.142,8.5,8.296,112.808,-46.55,3.842,8.3,12.758,2.329,0.341,2.944,0.004,111.521
755.294,8.5,8.272,114.087,-50.8,3.787,8.184,12.539,2.326,0.325,2.985,0.005,112.017
755.447,8.5,8.265,112.176,-29.758,3.754,8.173,12.387,2.327,0.323,2.968,0.004,112.282
755.599,8.5,8.288,111.221,-7.575,3.76,8.235,12.218,2.322,0.348,2.92,0.001,112.42
755.752,8.5,8.265,105.645,-6.228,3.795,8.325,12.232,2.319,0.329,2.899,-0.002,112.269
755.904,8.5,8.265,106.003,-7.471,3.825,8.289,12.222,2.317,0.322,2.918,-0.003,111.222
756.056,8.5,8.276,112.449,-7.887,3.875,8.38,12.54,2.319,0.33,2.94,0.0,111.47
756.209,8.5,8.288,113.038,-8.233,4.055,8.73,13.14,2.324,0.352,2.951,0.004,111.322
756.361,8.5,8.296,114.47,-8.258,4.312,8.845,13.37,2.329,0.343,2.963,0.009,110.797
756.514,8.5,8.288,110.292,-7.629,4.393,8.864,13.447,2.339,0.334,2.983,0.017,110.659
756.666,8.5,8.311,108.63,-7.674,4.18,8.697,13.266,2.357,0.319,3.017,0.023,106.313
756.818,8.5,8.334,103.854,-7.621,4.426,9.81,15.296,2.384,0.301,3.042,0.029,94.676
756.971,8.5,8.357,100.154,-7.729,6.121,15.294,24.844,2.399,0.258,3.028,0.035,92.833
757.123,8.5,8.473,100.41,-8.558,5.168,12.802,20.975,2.384,0.252,2.958,0.029,92.759
757.276,8.5,8.334,102.201,-8.679,4.284,9.946,16.057,2.351,0.264,2.897,0.019,98.083
757.428,8.5,8.419,101.484,-6.165,4.117,9.28,14.955,2.326,0.311,2.884,0.007,109.611
757.58,8.5,8.488,101.868,0.279,4.184,9.325,15.053,2.322,0.324,2.901,0.005,112.208
757.733,8.5,8.365,104.494,0.633,3.836,9.056,14.603,2.321,0.344,2.899,0.002,112.86
757.885,8.5,8.403,108.553,-0.046,3.855,9.857,16.03,2.316,0.323,2.886,-0.003,112.487
758.038,8.5,8.392,105.407,-0.983,3.823,10.067,16.318,2.307,0.326,2.901,-0.007,111.542
758.19,8.5,8.392,103.974,-5.156,3.717,10.16,16.278,2.301,0.326,2.947,-0.008,115.664
758.342,8.5,8.38,106.361,-5.463,3.6,10.219,16.408,2.3,0.328,2.958,-0.007,110.819
758.495,8.5,8.346,108.484,-8.779,3.551,10.224,16.677,2.299,0.35,2.959,-0.008,111.51
758.647,8.5,8.346,109.44,-12.783,3.636,10.432,17.472,2.299,0.349,2.944,-0.008,112.489
758.8,8.5,8.334,104.187,-14.183,3.473,9.602,16.079,2.302,0.33,2.932,-0.007,112.621
758.952,8.5,8.334,104.809,-16.263,3.378,9.272,15.444,2.305,0.304,2.935,-0.006,113.012
759.104,8.5,8.346,103.377,-20.067,3.459,9.564,15.838,2.312,0.301,2.934,-0.005,113.102
759.257,8.5,8.334,105.415,-22.033,3.518,9.645,15.889,2.317,0.309,2.922,-0.005,112.27
759.409,8.5,8.342,107.563,-13.663,3.624,10.004,16.46,2.324,0.325,2.886,-0.006,112.277
759.562,8.5,8.349,111.026,-7.433,3.598,9.82,16.135,2.325,0.321,2.865,-0.006,112.529
759.714,8.5,8.342,109.465,-8.329,3.607,9.862,16.296,2.317,0.308,2.879,-0.007,113.499
759.866,8.5,8.334,105.645,-9.583,3.485,9.276,15.225,2.306,0.302,2.9,-0.007,114.681
760.019,8.5,8.319,103.496,-11.482,3.468,8.968,14.694,2.301,0.315,2.913,-0.006,115.189
760.171,8.5,8.311,104.546,-12.804,3.366,8.635,14.128,2.3,0.329,2.914,-0.006,115.273
760.324,8.5,8.334,105.978,-14.317,3.428,9.007,14.789,2.304,0.322,2.904,-0.007,115.048
760.476,8.5,8.403,105.858,-16.663,3.488,9.448,15.518,2.303,0.311,2.908,-0.006,114.826
760.628,8.5,8.427,104.332,-21.214,3.63,10.204,16.814,2.297,0.315,2.914,-0.005,114.967
760.781,8.5,8.411,100.632,-24.775,3.385,9.644,15.812,2.293,0.325,2.908,-0.005,115.315
760.933,8.5,8.427,98.96,-28.025,3.297,9.452,15.475,2.29,0.336,2.895,-0.008,115.384
761.086,8.5,8.45,101.109,-31.233,3.433,9.925,16.365,2.285,0.323,2.895,-0.009,115.603
761.238,8.5,8.396,105.193,-33.646,3.57,10.418,17.418,2.281,0.307,2.869,-0.006,116.38
761.39,8.5,8.365,106.387,-36.287,3.426,10.083,17.017,2.275,0.336,2.837,-0.004,116.801
761.543,8.5,8.392,108.297,-39.804,3.315,9.558,16.097,2.269,0.377,2.825,-0.004,117.62
761.695,8.5,8.392,112.688,-43.083,3.279,9.068,15.096,2.264,0.385,2.861,-0.004,117.212
761.848,8.5,8.388,116.022,-46.95,3.514,9.581,15.741,2.265,0.377,2.916,-0.006,116.425
762.0,8.5,8.319,112.321,-47.433,3.614,9.889,16.312,2.279,0.363,2.945,-0.006,115.835
762.152,8.5,8.326,109.098,-46.992,3.537,9.979,16.62,2.289,0.381,2.979,-0.006,115.543
762.305,8.5,8.349,103.854,-51.425,3.448,9.919,16.523,2.295,0.343,2.991,-0.006,115.773
762.457,8.5,8.346,108.51,-57.379,3.522,10.083,16.802,2.291,0.337,2.979,-0.008,115.565
762.61,8.5,8.392,105.883,-66.7,3.725,10.678,18.053,2.285,0.333,2.936,-0.012,116.323
762.762,8.5,8.396,108.032,-73.768,3.512,9.824,16.756,2.275,0.341,2.912,-0.014,116.241
762.914,8.5,8.334,100.069,-63.525,3.412,9.361,16.006,2.278,0.358,2.862,-0.011,116.033
763.067,8.5,8.334,102.814,-46.621,3.558,9.883,16.945,2.286,0.347,2.818,-0.007,115.82
763.219,8.5,8.357,102.934,-43.083,3.623,10.223,17.536,2.297,0.333,2.772,-0.005,114.519
763.372,8.5,8.38,106.242,-44.037,3.654,10.545,18.072,2.303,0.313,2.758,-0.004,114.342
763.524,8.5,8.411,102.78,-48.071,3.555,10.362,17.62,2.305,0.313,2.75,-0.004,115.013
763.676,8.5,8.38,102.422,-53.954,3.693,10.661,17.938,2.311,0.311,2.721,-0.001,115.749
763.829,8.5,8.38,103.735,-60.112,3.715,10.938,18.407,2.305,0.34,2.726,-0.001,117.218
763.981,8.5,8.392,106.958,-65.946,3.682,10.843,18.523,2.296,0.329,2.749,-0.001,119.61
764.134,8.5,8.38,104.332,-73.313,3.463,9.848,16.911,2.296,0.328,2.761,-0.001,121.376
764.286,8.5,8.373,102.184,-83.275,3.361,9.175,15.319,2.308,0.29,2.754,0.002,127.057
764.438,8.5,8.369,99.216,-88.942,3.327,9.017,14.75,2.311,0.312,2.744,0.002,126.148
764.591,8.5,8.38,101.604,-83.4,3.337,9.059,14.762,2.307,0.328,2.741,0.001,124.931
764.743,8.5,8.38,105.185,-88.826,3.402,9.386,15.398,2.302,0.355,2.746,0.0,124.212
764.896,8.5,8.427,112.33,-91.279,3.482,9.667,15.81,2.304,0.334,2.766,0.002,121.774
765.048,8.5,8.427,111.81,-101.938,3.943,10.453,16.97,2.294,0.319,2.771,0.003,121.093
765.2,8.5,8.411,105.244,-119.917,4.122,10.143,16.24,2.276,0.33,2.773,0.002,120.856
765.353,8.5,8.415,99.753,-135.661,3.721,8.958,14.403,2.278,0.344,2.764,0.003,116.772
765.505,8.5,8.427,95.498,-95.504,3.622,8.814,14.382,2.313,0.33,2.797,0.005,109.857
765.658,8.5,8.473,97.17,-72.579,5.575,14.665,25.035,2.353,0.297,2.842,0.007,109.259
765.81,8.5,8.473,90.783,-75.387,4.897,12.615,21.508,2.354,0.297,2.87,0.005,107.689
765.962,8.5,8.415,98.423,-83.092,3.973,9.671,16.07,2.326,0.319,2.863,0.002,109.823
766.115,8.5,8.403,102.243,-91.5,3.854,9.146,15.15,2.298,0.326,2.822,-0.001,115.721
766.267,8.5,8.45,112.091,-101.862,4.288,10.233,17.04,2.291,0.338,2.788,-0.001,117.957
766.42,8.5,8.496,107.913,-114.833,3.776,9.594,16.046,2.286,0.342,2.78,-0.001,117.259
766.572,8.5,8.519,107.555,-136.15,3.722,9.804,16.464,2.278,0.356,2.759,0.001,115.859
766.724,8.5,8.554,101.347,-152.733,3.521,9.579,16.158,2.271,0.366,2.729,0.001,114.722
766.877,8.5,8.519,100.606,-103.4,3.371,9.729,16.339,2.271,0.344,2.713,0.001,113.759
767.029,8.5,8.573,102.754,-62.071,3.42,10.14,17.107,2.275,0.325,2.744,0.0,113.417
767.182,8.5,8.612,110.514,-61.95,3.514,10.655,18.557,2.281,0.321,2.793,0.0,112.932
767.334,8.5,8.519,113.046,-70.813,3.488,10.356,18.212,2.283,0.336,2.816,0.001,113.247
767.486,8.5,8.427,110.368,-81.738,3.379,9.813,17.169,2.281,0.35,2.805,0.002,113.405
767.639,8.5,8.403,107.265,-95.825,3.276,9.23,16.044,2.275,0.338,2.784,0.002,113.638
767.791,8.5,8.411,108.101,-108.471,3.26,9.015,15.647,2.274,0.328,2.753,0.001,113.446
767.944,8.5,8.484,109.226,-106.134,3.384,9.372,16.34,2.278,0.339,2.723,0.001,112.859
768.096,8.5,8.496,107.077,-81.317,3.433,9.413,16.626,2.286,0.333,2.72,0.001,111.911
768.248,8.5,8.473,104.332,-73.246,3.538,9.705,17.418,2.292,0.35,2.731,0.001,111.269
768.401,8.5,8.519,102.899,-59.008,3.487,9.435,17.175,2.294,0.362,2.761,0.001,111.392
768.553,8.5,8.527,103.019,-57.854,3.345,8.837,16.282,2.295,0.382,2.768,0.0,111.004
768.706,8.5,8.542,106.839,-65.042,3.321,8.714,16.218,2.29,0.349,2.792,-0.001,110.696
768.858,8.5,8.554,109.704,-72.201,3.361,9.001,16.957,2.291,0.331,2.811,-0.001,109.85
769.01,8.5,8.588,114.002,-78.063,3.416,9.534,18.316,2.299,0.311,2.838,0.001,108.637
769.163,8.5,8.635,113.78,-83.887,3.339,9.671,18.84,2.316,0.319,2.855,0.004,108.3
769.315,8.5,8.704,112.347,-77.571,3.208,9.242,17.977,2.331,0.319,2.865,0.006,108.105
769.468,8.5,8.689,108.288,-64.425,3.103,8.684,16.649,2.336,0.294,2.849,0.005,108.536
769.62,8.5,8.658,103.496,-56.679,2.979,8.164,15.508,2.329,0.295,2.82,0.002,108.794
769.772,8.5,8.612,103.854,-46.638,2.9,7.904,15.175,2.315,0.292,2.806,-0.001,108.975
769.925,8.5,8.612,103.257,-36.15,2.939,8.167,15.911,2.305,0.311,2.827,-0.003,109.012
770.077,8.5,8.642,108.033,-39.888,3.01,8.5,16.796,2.31,0.318,2.823,-0.002,108.752
770.23,8.5,8.696,105.398,-44.963,2.993,8.461,16.673,2.314,0.319,2.831,-0.002,108.648
770.382,8.5,8.758,110.412,-52.696,3.02,8.607,16.918,2.322,0.298,2.819,0.001,108.592
770.534,8.5,8.904,110.412,-62.888,2.976,8.413,16.718,2.321,0.283,2.86,0.005,108.412
770.687,8.5,9.062,112.45,-65.554,3.011,8.473,16.986,2.331,0.283,2.886,0.012,108.822
770.839,8.5,9.374,109.465,-57.479,3.059,8.616,17.178,2.33,0.299,2.921,0.014,108.794
770.992,8.5,9.367,107.555,-34.313,3.115,8.672,17.061,2.33,0.317,2.93,0.015,109.208
771.144,8.5,9.455,104.238,-27.246,3.168,8.65,16.827,2.323,0.348,2.914,0.013,109.299
771.296,8.5,9.583,101.731,-26.271,3.162,8.539,16.269,2.317,0.355,2.885,0.011,109.015
771.449,8.5,9.34,101.612,-10.513,3.222,8.596,16.006,2.318,0.347,2.859,0.011,109.156
771.601,8.5,9.363,103.403,0.279,3.273,8.525,15.261,2.324,0.345,2.841,0.013,108.609
771.754,8.5,8.912,100.657,-0.25,3.353,8.567,15.081,2.329,0.334,2.812,0.013,108.787
771.906,8.5,8.781,98.986,-2.33,3.243,8.096,14.313,2.319,0.328,2.785,0.008,108.311
772.058,8.5,8.704,99.796,-4.063,3.256,8.123,14.643,2.317,0.314,2.796,0.005,107.931
772.211,8.5,8.646,102.78,0.004,3.819,9.824,17.889,2.315,0.302,2.83,0.004,108.256
772.363,8.5,8.623,103.974,-0.05,4.047,9.666,17.341,2.315,0.303,2.838,0.004,108.728
772.516,8.5,8.588,102.661,-0.133,3.696,8.176,14.385,2.302,0.301,2.858,0.0,109.707
772.668,8.5,8.558,104.409,-2.025,3.677,8.118,14.384,2.331,0.305,2.872,0.001,104.943
772.82,8.5,8.534,101.544,-4.596,3.891,8.929,16.135,2.386,0.253,2.942,0.007,95.979
772.973,8.5,8.519,100.35,-6.262,5.842,14.93,27.349,2.429,0.237,2.927,0.01,95.732
773.125,8.5,8.473,98.363,-7.996,4.465,10.703,18.607,2.413,0.254,2.891,0.007,95.595
773.278,8.5,8.427,101.706,-9.979,3.819,8.874,15.138,2.363,0.298,2.806,0.002,104.453
773.43,8.5,8.434,101.612,-12.083,4.057,9.687,16.465,2.327,0.317,2.796,0.002,109.793
773.582,8.5,8.403,99.94,-13.75,4.14,10.223,17.477,2.313,0.328,2.83,0.004,109.616
773.735,8.5,8.38,100.418,-15.917,3.896,10.341,17.822,2.31,0.344,2.861,0.005,109.642
773.887,8.5,8.392,105.645,-18.288,3.9,10.813,18.612,2.305,0.335,2.826,0.005,110.346
774.04,8.5,8.38,109.823,-20.862,3.89,11.066,18.78,2.297,0.341,2.759,0.004,111.213
774.192,8.5,8.411,109.474,-22.958,3.536,10.359,17.262,2.293,0.345,2.724,0.004,112.053
774.344,8.5,8.457,105.296,-25.058,3.654,10.918,18.457,2.291,0.344,2.73,0.005,113.45
774.497,8.5,8.488,103.625,-27.867,3.711,10.742,18.596,2.292,0.336,2.762,0.007,112.539
774.649,8.5,8.519,105.175,-33.088,3.489,9.775,17.003,2.285,0.332,2.794,0.007,111.243
774.802,8.5,8.507,107.579,-36.775,3.544,10.072,17.525,2.292,0.354,2.827,0.012,111.989
774.954,8.5,8.527,106.744,-40.621,3.504,9.986,17.187,2.295,0.359,2.833,0.013,112.194
775.106,8.5,8.573,102.32,-40.156,3.688,10.855,18.525,2.301,0.344,2.813,0.011,113.351
775.259,8.5,8.596,99.796,-27.929,3.677,10.818,18.254,2.302,0.328,2.788,0.003,112.932
775.411,8.5,8.623,104.451,-27.483,3.708,10.826,18.213,2.312,0.313,2.757,0.0,110.479
775.564,8.5,8.658,107.453,-33.479,3.882,11.31,19.034,2.325,0.303,2.736,0.001,109.095
775.716,8.5,8.646,109.482,-37.779,3.858,10.962,18.592,2.33,0.295,2.741,0.003,108.479
775.868,8.5,8.581,103.394,-41.455,3.814,10.666,18.218,2.325,0.287,2.767,0.006,109.19
776.021,8.5,8.519,103.974,-45.037,3.807,10.644,18.342,2.317,0.297,2.785,0.006,109.157
776.173,8.5,8.519,103.701,-50.054,3.908,10.982,19.182,2.319,0.307,2.778,0.007,108.84
776.326,8.5,8.473,109.312,-55.25,3.872,11.163,19.795,2.324,0.317,2.767,0.008,109.223
776.478,8.5,8.496,105.969,-61.021,3.744,10.787,19.219,2.325,0.321,2.766,0.01,109.509
