wellName,datasetName,DEPT,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TVD
Cheal-A11,Clean,1042.568,8.5,8.49,2.262,115.074,98.795,0.36,2.859,15.10000038,11.89599991,5.46600008,-13.977,965.4371
Cheal-A11,Clean,1042.721,8.5,8.56,2.272,114.681,102.413,0.336,2.889,15.1619997,11.92599964,5.524000168,-14,965.5656
Cheal-A11,Clean,1042.873,8.5,8.478,2.28,114.292,100.393,0.353,2.916,14.53199959,11.38199997,5.31799984,-14.292,965.6933
Cheal-A11,Clean,1043.026,8.5,8.431,2.281,113.76,100.928,0.341,2.949,13.81200027,10.74600029,5.070000172,-14.358,965.8218
Cheal-A11,Clean,1043.178,8.5,8.372,2.278,113.872,101.96,0.356,2.977,13.70499992,10.62800026,5.103000164,-14.267,965.9495
Cheal-A11,Clean,1043.33,8.5,8.372,2.274,114.026,105.177,0.351,2.969,14.88700008,11.46500015,5.480999947,-14.496,966.0771
Cheal-A11,Clean,1043.483,8.5,8.407,2.271,114.286,105.778,0.374,2.935,13.95100021,10.72599983,5.18599987,-14.492,966.2057
Cheal-A11,Clean,1043.635,8.5,8.49,2.267,114.857,106.29,0.38,2.907,13.45499992,10.32699966,4.955999851,-14.492,966.3307
Cheal-A11,Clean,1043.788,8.5,8.466,2.267,114.579,107.821,0.381,2.908,13.81099987,10.55700016,4.986999989,-14.521,966.4562
Cheal-A11,Clean,1043.94,8.5,8.525,2.269,113.961,109.506,0.368,2.934,14.43200016,10.95800018,5.06099987,-14.396,966.5808
Cheal-A11,Clean,1044.092,8.5,8.607,2.272,113.832,111.163,0.347,2.958,15.20199966,11.51000023,5.236999989,-14.18,966.7073
Cheal-A11,Clean,1044.245,8.5,8.607,2.268,114.048,108.118,0.356,2.973,15.9659996,11.96500015,5.294000149,-13.696,966.8358
Cheal-A11,Clean,1044.397,8.5,8.513,2.257,114.4,104.671,0.364,2.972,15.52099991,11.54500008,5.06400013,-13.608,966.9635
Cheal-A11,Clean,1044.55,8.5,8.647,2.247,115.21,106.135,0.378,2.973,15.17199993,11.28199959,5.010000229,-13.304,967.091
Cheal-A11,Clean,1044.702,8.5,8.835,2.248,115.165,107.587,0.377,2.957,15.04699993,11.22799969,5.142000198,-12.846,967.2156
Cheal-A11,Clean,1044.854,8.5,8.89,2.262,114.216,110.799,0.37,2.933,14.99300003,11.19799995,5.210999966,-12.208,967.3403
Cheal-A11,Clean,1045.007,8.5,8.96,2.28,113.856,104.684,0.359,2.905,15.16300011,11.4090004,5.293000221,-12.238,967.4659
Cheal-A11,Clean,1045.159,8.5,8.513,2.291,113.43,104.385,0.345,2.904,15.3039999,11.62899971,5.340000153,-12.408,967.5936
Cheal-A11,Clean,1045.312,8.5,8.443,2.289,114.335,102.032,0.334,2.931,15.43700027,11.75399971,5.360000134,-12.229,967.7221
Cheal-A11,Clean,1045.464,8.5,8.443,2.28,114.662,103.133,0.342,2.947,15.38000011,11.74600029,5.268000126,-11.913,967.8498
Cheal-A11,Clean,1045.616,8.5,8.38,2.271,114.508,100.165,0.352,2.944,14.01500034,10.77900028,4.955999851,-12.021,967.9774
Cheal-A11,Clean,1045.769,8.5,8.474,2.275,114.059,105.789,0.344,2.915,13.90799999,10.77400017,5.052000046,-12.096,968.106
Cheal-A11,Clean,1045.921,8.5,8.502,2.279,113.996,108.057,0.341,2.907,15.22599983,11.88399982,5.467000008,-11.625,968.2336
Cheal-A11,Clean,1046.074,8.5,8.549,2.281,113.364,104.546,0.337,2.921,14.94999981,11.80099964,5.342000008,-11.85,968.3607
Cheal-A11,Clean,1046.226,8.5,8.545,2.279,113.416,98.558,0.359,2.937,13.84700012,11.08199978,5.017000198,-11.191,968.4854
Cheal-A11,Clean,1046.378,8.5,8.466,2.28,114.775,97.41,0.346,2.949,15.07400036,12.19999981,5.323999882,-10.45,968.61
Cheal-A11,Clean,1046.531,8.5,8.407,2.283,113.949,98.21,0.323,2.93,15.02700043,12.37899971,5.361000061,-9.867,968.7361
Cheal-A11,Clean,1046.683,8.5,8.396,2.282,113.181,105.898,0.316,2.915,14.2329998,11.89299965,5.170000076,-8.858,968.8637
Cheal-A11,Clean,1046.836,8.5,8.372,2.276,112.879,109.182,0.302,2.898,14.62800026,12.42599964,5.395999908,-8.168,968.9922
Cheal-A11,Clean,1046.988,8.5,8.419,2.267,112.581,108.984,0.313,2.902,14.99300003,12.85700035,5.65199995,-7.408,969.1199
Cheal-A11,Clean,1047.14,8.5,8.419,2.261,111.291,105.649,0.314,2.916,12.80799961,11.02200031,5.06799984,-6.887,969.2476
Cheal-A11,Clean,1047.293,8.5,8.419,2.266,110.186,107.362,0.344,2.946,13.77400017,11.74300003,5.440000057,-6.979,969.3761
Cheal-A11,Clean,1047.445,8.5,8.474,2.288,108.433,104.889,0.349,2.97,15.48200035,13.04500008,6.274000168,-7.137,969.5038
Cheal-A11,Clean,1047.598,8.5,8.419,2.326,103.153,103.069,0.32,3.006,17.33600044,14.35900021,7.227000237,-7.283,969.6304
Cheal-A11,Clean,1047.75,8.5,8.466,2.393,92.145,97.362,0.283,3.081,18.75300026,15.43700027,8.043000221,-7.342,969.755
Cheal-A11,Clean,1047.902,8.5,8.49,2.491,79.191,98.209,0.207,3.216,22.24200058,18.20199966,9.555999756,-7.292,969.8796
Cheal-A11,Clean,1048.055,8.5,8.568,2.575,71.68,87.442,0.158,3.36,27.12999916,22.14599991,11.54199982,-6.867,970.0062
Cheal-A11,Clean,1048.207,8.5,8.89,2.621,63.996,79.171,0.127,3.441,52.4679985,41.81999969,19.18499947,-5.354,970.1339
Cheal-A11,Clean,1048.36,8.5,8.654,2.617,64.34,69.901,0.132,3.415,136.779007,104.7200012,39.92900085,-4.609,970.2624
Cheal-A11,Clean,1048.512,8.5,8.647,2.564,72.286,69.782,0.156,3.295,192.5720062,142.996994,48.20199966,-3.754,970.3901
Cheal-A11,Clean,1048.664,8.5,8.458,2.469,82.836,75.49,0.204,3.132,41.61399841,33.93999863,14.8039999,-2.711,970.5178
Cheal-A11,Clean,1048.817,8.5,8.333,2.362,95.786,88.915,0.269,2.971,29.37000084,23.57900047,9.105999947,-2.138,970.6463
Cheal-A11,Clean,1048.969,8.5,8.388,2.292,105.829,96.8,0.319,2.865,26.04299927,20.84499931,8.069999695,-1.929,970.7739
Cheal-A11,Clean,1049.122,8.5,8.505,2.267,109.481,98.161,0.337,2.805,26.48200035,21.22800064,8.046999931,-2.408,970.9
Cheal-A11,Clean,1049.274,8.5,8.607,2.26,109.82,93.137,0.336,2.794,28.09700012,22.79500008,7.447000027,-2.108,971.0247
Cheal-A11,Clean,1049.426,8.5,8.717,2.263,109.797,91.071,0.347,2.807,29.78499985,24.66500092,6.919000149,-2.379,971.1494
Cheal-A11,Clean,1049.579,8.5,8.631,2.269,109.133,88.979,0.351,2.842,29.91500092,25.56999969,6.797999859,-3.258,971.2764
Cheal-A11,Clean,1049.731,8.5,8.584,2.304,106.72,87.708,0.336,2.861,28.29800034,24.52099991,6.68599987,-3.271,971.4041
Cheal-A11,Clean,1049.884,8.5,8.529,2.363,99.01,86.773,0.289,2.89,27.65399933,23.84399986,6.731999874,-3.217,971.5326
Cheal-A11,Clean,1050.036,8.5,8.474,2.409,94.504,87.434,0.248,2.88,33.04199982,28.00200081,8.425999641,-2.867,971.6595
Cheal-A11,Clean,1050.188,8.5,8.482,2.394,93.746,83.093,0.233,2.862,32.20000076,26.83300018,8.80300045,-2.513,971.7842
Cheal-A11,Clean,1050.341,8.5,8.435,2.344,100.956,78.138,0.261,2.804,21.99399948,17.98800087,6.472000122,-1.922,971.9096
Cheal-A11,Clean,1050.493,8.5,8.396,2.303,104.287,82.725,0.294,2.776,20.77000046,16.7859993,6.231999874,-1.542,972.0342
Cheal-A11,Clean,1050.646,8.5,8.435,2.294,108.375,91.307,0.319,2.787,21.92300034,17.60700035,6.69299984,-1.313,972.1627
Cheal-A11,Clean,1050.798,8.5,8.56,2.29,110.74,99.656,0.314,2.815,24.48600006,19.51000023,6.830999851,-0.817,972.2903
Cheal-A11,Clean,1050.95,8.5,8.529,2.282,111.717,100.853,0.306,2.829,23.73399925,18.91200066,6.166999817,-0.404,972.418
Cheal-A11,Clean,1051.103,8.5,8.454,2.267,112.533,98.031,0.302,2.821,23.69599915,18.77799988,5.669000149,0.129,972.5465
Cheal-A11,Clean,1051.255,8.5,8.443,2.258,112.935,95.996,0.319,2.811,27.1439991,21.125,5.631999969,0.538,972.6742
Cheal-A11,Clean,1051.408,8.5,8.482,2.257,112.923,94.156,0.325,2.807,28.44400024,21.93199921,5.665999889,0.625,972.8027
Cheal-A11,Clean,1051.56,8.5,8.443,2.26,112.697,96.763,0.336,2.808,29.2689991,22.28300095,5.65899992,1.221,972.9292
Cheal-A11,Clean,1051.712,8.5,8.419,2.259,112.367,95.332,0.335,2.813,29.97400093,22.34700012,5.538000107,1.354,973.0538
Cheal-A11,Clean,1051.865,8.5,8.403,2.261,112.199,96.853,0.335,2.803,28.84499931,21.36000061,5.455999851,1.558,973.1793
Cheal-A11,Clean,1052.017,8.5,8.38,2.264,112.043,91.288,0.337,2.773,27.39100075,20.33600044,5.302999973,1.479,973.3043
Cheal-A11,Clean,1052.17,8.5,8.396,2.267,112.512,95.649,0.345,2.746,27.02099991,20.19099998,5.336999893,1.3,973.4328
Cheal-A11,Clean,1052.322,8.5,8.396,2.272,112.667,94.744,0.337,2.731,26.93000031,20.31200027,5.296999931,1.342,973.5605
Cheal-A11,Clean,1052.474,8.5,8.419,2.276,112.685,101.411,0.353,2.748,27.86700058,21.00699997,5.198999882,2.043,973.6882
Cheal-A11,Clean,1052.627,8.5,8.443,2.278,112.791,99.93,0.338,2.78,28.30200005,21.47200012,5.599999905,2.133,973.8167
Cheal-A11,Clean,1052.779,8.5,8.466,2.28,112.004,99.205,0.324,2.817,27.46999931,20.95199966,5.961999893,2.108,973.9444
Cheal-A11,Clean,1052.932,8.5,8.568,2.282,111.639,92.586,0.306,2.852,25.31900024,19.45700073,6.06099987,1.737,974.0729
Cheal-A11,Clean,1053.084,8.5,8.498,2.282,112.386,93.102,0.319,2.878,24.96800041,19.4090004,6.322000027,1.704,974.1989
Cheal-A11,Clean,1053.236,8.5,8.388,2.278,112.548,88.343,0.321,2.884,21.48800087,16.84600067,6.007999897,2.192,974.3235
Cheal-A11,Clean,1053.389,8.5,8.356,2.273,113.26,87.201,0.323,2.864,19.79999924,15.60999966,5.964000225,2.329,974.449
Cheal-A11,Clean,1053.541,8.5,8.372,2.275,112.974,86.232,0.32,2.793,23.27099991,18.25900078,6.56099987,2.971,974.5744
Cheal-A11,Clean,1053.694,8.5,8.513,2.271,112.661,85.337,0.335,2.737,31.5189991,24.6609993,6.895999908,3.344,974.7029
Cheal-A11,Clean,1053.846,8.5,8.631,2.265,111.672,82.308,0.335,2.695,33.20299911,27.06399918,7.333000183,3.121,974.8306
Cheal-A11,Clean,1053.998,8.5,8.713,2.267,111.07,79.721,0.323,2.686,28.38999939,23.36000061,7.144000053,2.958,974.9583
Cheal-A11,Clean,1054.151,8.5,8.749,2.273,109.73,79.889,0.315,2.697,25.37700081,20.73800087,6.883999825,3.171,975.0869
Cheal-A11,Clean,1054.303,8.5,8.725,2.28,108.611,85.455,0.298,2.711,26.00399971,20.86300087,6.991000175,3.225,975.2145
Cheal-A11,Clean,1054.456,8.5,8.678,2.272,106.837,81.226,0.293,2.751,28.52799988,22.31500053,7.704999924,3.074,975.343
Cheal-A11,Clean,1054.608,8.5,8.713,2.267,106.239,80.257,0.272,2.801,28.63199997,22.24600029,8.482999802,3.354,975.4686
Cheal-A11,Clean,1054.76,8.5,8.835,2.31,98.591,75.048,0.257,2.868,20.88500023,16.52799988,7.872000217,3.308,975.5932
Cheal-A11,Clean,1054.913,8.5,8.925,2.421,86.425,68.824,0.214,2.983,21.59300041,17.28300095,8.291000366,3.208,975.7186
Cheal-A11,Clean,1055.065,8.5,9.078,2.537,71.192,64.873,0.158,3.092,68.12599945,54.30699921,19.99600029,3.063,975.8446
Cheal-A11,Clean,1055.218,8.5,8.737,2.565,65.432,58.621,0.143,3.136,241.8959961,185.1159973,46.02999878,2.422,975.9731
Cheal-A11,Clean,1055.37,8.5,8.545,2.484,74.681,64.867,0.154,3.055,178.7079926,130.848999,31.59399986,2.313,976.1008
Cheal-A11,Clean,1055.522,8.5,8.431,2.373,87.399,67.299,0.212,2.901,32.90800095,25.02599907,8.850999832,2.487,976.2285
Cheal-A11,Clean,1055.675,8.5,8.38,2.3,99.981,68.949,0.259,2.766,27.43300056,20.72299957,7.593999863,2.304,976.357
Cheal-A11,Clean,1055.827,8.5,8.396,2.271,108.795,69.199,0.29,2.683,25.88899994,19.89699936,7.752999783,2.683,976.4847
Cheal-A11,Clean,1055.98,8.5,8.466,2.264,111.412,71.439,0.295,2.648,26.95299911,20.89900017,7.660999775,2.808,976.6132
Cheal-A11,Clean,1056.132,8.5,8.654,2.262,111.871,77.762,0.319,2.62,28.88299942,22.25799942,6.923999786,2.967,976.7382
Cheal-A11,Clean,1056.284,8.5,8.784,2.257,111.684,79.552,0.34,2.606,27.83499908,21.69599915,5.973999977,3.325,976.8629
Cheal-A11,Clean,1056.437,8.5,8.811,2.25,112.061,81.249,0.342,2.594,30.81399918,24.93799973,6.147999763,3.642,976.9883
Cheal-A11,Clean,1056.589,8.5,8.678,2.239,112.116,78.088,0.343,2.592,34.35100174,27.15200043,6.659999847,3.713,977.1147
Cheal-A11,Clean,1056.742,8.5,8.607,2.232,111.007,77.087,0.336,2.594,28.36599922,22.20899963,6.605999947,4.004,977.2433
Cheal-A11,Clean,1056.894,8.5,8.647,2.24,108.537,76.11,0.326,2.615,20.66799927,16.28499985,6.56799984,3.642,977.371
Cheal-A11,Clean,1057.046,8.5,8.49,2.269,105.981,80.178,0.312,2.648,19.75600052,15.46700001,6.636000156,3.179,977.4987
Cheal-A11,Clean,1057.199,8.5,8.466,2.289,99.443,80.238,0.28,2.688,26.1760006,20.18799973,7.336999893,3.146,977.6272
Cheal-A11,Clean,1057.351,8.5,8.349,2.289,87.206,78.984,0.283,2.704,41.11399841,30.42300034,8.06400013,3.004,977.7548
Cheal-A11,Clean,1057.504,8.5,8.215,2.276,85.049,77.886,0.283,2.681,42.64799881,31.18000031,8.711999893,2.477,977.8834
Cheal-A11,Clean,1057.656,8.5,8.215,2.268,88.589,78.075,0.307,2.637,34.32600021,25.36100006,7.764999866,2.179,978.011
Cheal-A11,Clean,1057.808,8.5,8.184,2.269,92.495,78.626,0.305,2.634,31.90699959,23.81500053,7.420000076,2.787,978.1387
Cheal-A11,Clean,1057.961,8.5,8.325,2.266,103.057,80.961,0.317,2.692,30.14599991,22.46699905,6.558000088,3.371,978.2672
Cheal-A11,Clean,1058.113,8.5,8.372,2.262,107.879,84.177,0.303,2.735,31.10700035,22.85099983,6.18200016,3.258,978.3926
Cheal-A11,Clean,1058.266,8.5,8.49,2.261,108.619,91.156,0.292,2.719,31,22.88800049,5.974999905,3.225,978.5181
Cheal-A11,Clean,1058.418,8.5,8.513,2.261,109.659,91.73,0.296,2.673,29.52300072,22.04199982,5.791999817,2.8,978.6428
Cheal-A11,Clean,1058.57,8.5,8.513,2.269,109.901,92.674,0.31,2.664,26.81299973,20.5890007,5.638000011,2.332,978.7688
Cheal-A11,Clean,1058.723,8.5,8.513,2.277,110.631,92.692,0.337,2.675,28.10199928,22.08200073,5.691999912,2.483,978.8973
Cheal-A11,Clean,1058.875,8.5,8.325,2.282,110.762,91.472,0.319,2.686,27.78100014,22.62100029,5.481999874,2.45,979.025
Cheal-A11,Clean,1059.028,8.5,8.231,2.287,110.213,89.715,0.3,2.669,28.43799973,23.45800018,5.572999954,1.908,979.1535
Cheal-A11,Clean,1059.18,8.5,8.302,2.285,110.311,84.374,0.293,2.661,30.62999916,25.36800003,5.90899992,0.95,979.2812
Cheal-A11,Clean,1059.332,8.5,8.325,2.276,110.247,80.301,0.297,2.664,30.86100006,25.4279995,6.282000065,-0.129,979.4089
Cheal-A11,Clean,1059.485,8.5,8.313,2.272,110.806,77.886,0.307,2.676,30.31699944,24.80800056,6.71999979,-0.733,979.5374
Cheal-A11,Clean,1059.637,8.5,8.356,2.274,110.902,75.924,0.289,2.714,29.09700012,23.65699959,7.446000099,-0.908,979.6624
Cheal-A11,Clean,1059.79,8.5,8.302,2.306,104.087,75.422,0.279,2.813,25.43099976,20.86400032,8.289999962,-0.683,979.7878
Cheal-A11,Clean,1059.942,8.5,8.231,2.389,94.907,71.138,0.249,3.049,19.51300049,16.27700043,7.612999916,0.277,979.9125
Cheal-A11,Clean,1060.094,8.5,8.184,2.488,85.707,66.307,0.197,3.315,26.85099983,22.4090004,9.765000343,0.529,980.039
Cheal-A11,Clean,1060.247,8.5,8.172,2.566,74.412,58.52,0.155,3.514,68.02999878,55.53300095,19.22900009,0.158,980.1675
Cheal-A11,Clean,1060.399,8.5,8.239,2.582,71.534,56.313,0.147,3.55,103.1230011,82.78199768,26.06999969,-0.533,980.2952
Cheal-A11,Clean,1060.552,8.5,8.278,2.556,74.011,56.533,0.154,3.48,111.961998,87.93900299,25.82999992,-0.879,980.4237
Cheal-A11,Clean,1060.704,8.5,8.231,2.511,78.089,60.343,0.174,3.38,56.67399979,44.5019989,16.5170002,-0.842,980.5513
Cheal-A11,Clean,1060.856,8.5,8.125,2.452,83.403,63.546,0.186,3.272,38.77099991,31.45400047,13.80799961,-1.129,980.679
Cheal-A11,Clean,1061.009,8.5,8.129,2.442,82.121,67.923,0.187,3.225,31.99500084,26.07900047,11.89299965,-1.426,980.8076
Cheal-A11,Clean,1061.161,8.5,8.09,2.462,78.851,69.798,0.189,3.216,31.26199913,25.70100021,12.62300014,-1.508,980.9352
Cheal-A11,Clean,1061.314,8.5,8.102,2.473,80.713,69.805,0.191,3.174,56.62599945,45.24399948,15.87800026,-1.688,981.0637
Cheal-A11,Clean,1061.466,8.5,8.09,2.418,92.296,69.728,0.214,3.024,40.73500061,32.89899826,9.970999718,-1.758,981.1914
Cheal-A11,Clean,1061.618,8.5,7.949,2.335,96.3,71.925,0.26,2.824,32.47399902,25.70700073,7.631000042,-1.546,981.3167
Cheal-A11,Clean,1061.771,8.5,8.035,2.279,108.401,74.747,0.309,2.708,31.97699928,24.9640007,8.354999542,-1.683,981.4422
Cheal-A11,Clean,1061.923,8.5,8.113,2.271,112.251,75.845,0.333,2.697,30.5510006,23.78199959,8.161000252,-2.137,981.5668
Cheal-A11,Clean,1062.076,8.5,8.2,2.273,112.305,74.678,0.323,2.73,34.4679985,26.17700005,7.596000195,-2.429,981.6938
Cheal-A11,Clean,1062.228,8.5,8.231,2.276,107.367,72.734,0.306,2.756,41.16699982,29.82600021,6.866000175,-2.783,981.8215
Cheal-A11,Clean,1062.38,8.5,8.207,2.289,100.143,69.343,0.293,2.777,39.09400177,28.1760006,5.846000195,-3.383,981.9492
Cheal-A11,Clean,1062.533,8.5,8.176,2.304,96.227,68.005,0.268,2.796,41.33000183,30.48600006,6.614999771,-4.027,982.0777
Cheal-A11,Clean,1062.685,8.5,8.184,2.304,96.779,68.79,0.241,2.791,40.29100037,29.63800049,6.870999813,-4.492,982.2054
Cheal-A11,Clean,1062.838,8.5,7.902,2.289,101.198,72.669,0.24,2.777,32.95600128,23.69599915,5.583000183,-4.648,982.3339
Cheal-A11,Clean,1062.99,8.5,7.847,2.276,106.697,73.55,0.257,2.774,33.20600128,22.79400063,5.353000164,-4.625,982.4615
Cheal-A11,Clean,1063.142,8.5,7.917,2.278,109.32,73.455,0.263,2.795,34.13899994,23.30400085,5.592999935,-4.762,982.5864
Cheal-A11,Clean,1063.295,8.5,7.996,2.277,109.554,70.666,0.27,2.799,36.60800171,24.70100021,5.614999771,-5.1,982.7119
Cheal-A11,Clean,1063.447,8.5,8.105,2.274,107.456,72.226,0.279,2.768,37.6590004,25.12999916,5.552000046,-5.546,982.8365
Cheal-A11,Clean,1063.6,8.5,8.184,2.272,107.589,77.465,0.301,2.729,38.66199875,25.79999924,6.013999939,-5.914,982.964
Cheal-A11,Clean,1063.752,8.5,8.082,2.269,106.743,79.188,0.303,2.709,39.75299835,26.58699989,6.43900013,-6.037,983.0917
Cheal-A11,Clean,1063.904,8.5,7.792,2.264,106.928,80.346,0.308,2.714,39.56299973,26.26000023,6.394000053,-6.492,983.2194
Cheal-A11,Clean,1064.057,8.5,7.866,2.257,110.946,76.105,0.297,2.726,32.50699997,21.7670002,5.980000019,-6.1,983.3478
Cheal-A11,Clean,1064.209,8.5,7.972,2.254,113.392,76.249,0.303,2.73,26.43199921,17.98500061,6.044000149,-5.783,983.4755
Cheal-A11,Clean,1064.362,8.5,8.098,2.247,114.129,77.971,0.289,2.718,29.75699997,20.16600037,6.306000233,-6.152,983.6041
Cheal-A11,Clean,1064.514,8.5,8.223,2.241,113.987,80.589,0.308,2.699,35.48600006,24.07699966,6.427000046,-5.617,983.7314
Cheal-A11,Clean,1064.666,8.5,8.266,2.235,114.031,83.562,0.32,2.68,39.97999954,27.12800026,6.637000084,-4.707,983.8561
Cheal-A11,Clean,1064.819,8.5,8.243,2.241,113.589,84.551,0.321,2.682,35.87099838,24.47200012,6.475999832,-5.484,983.9816
Cheal-A11,Clean,1064.971,8.5,8.302,2.246,113.385,87.203,0.312,2.689,29.05699921,20.21999931,6.25,-6.442,984.1062
Cheal-A11,Clean,1065.124,8.5,8.349,2.249,113.358,85.886,0.313,2.697,29.86899948,21.04999924,6.986000061,-7.454,984.2341
Cheal-A11,Clean,1065.276,8.5,8.372,2.25,113.08,82.172,0.299,2.71,32.46699905,22.71899986,7.914000034,-7.68,984.3618
Cheal-A11,Clean,1065.428,8.5,8.317,2.252,112.954,81.101,0.307,2.731,23.50099945,16.79400063,6.664999962,-7.45,984.4895
Cheal-A11,Clean,1065.581,8.5,8.192,2.255,113.41,79.748,0.313,2.744,21.52499962,15.54800034,6.056000233,-6.983,984.618
Cheal-A11,Clean,1065.733,8.5,8.219,2.255,113.512,81.85,0.309,2.731,35.50400162,25.25900078,7.162000179,-7.102,984.7457
Cheal-A11,Clean,1065.886,8.5,8.239,2.251,113.552,84.54,0.305,2.706,43.99599838,30.75099945,7.382999897,-7.508,984.8742
Cheal-A11,Clean,1066.038,8.5,8.247,2.248,114.059,86.188,0.296,2.701,34.11899948,24.64100075,7.046999931,-7.672,985.0019
Cheal-A11,Clean,1066.19,8.5,8.192,2.25,112.791,88.491,0.306,2.734,27.43700027,20.41699982,6.688000202,-7.883,985.1296
Cheal-A11,Clean,1066.343,8.5,8.219,2.263,111.902,85.205,0.313,2.78,24.2670002,18.50200081,6.360000134,-8.929,985.2581
Cheal-A11,Clean,1066.495,8.5,8.278,2.273,111.217,94.928,0.3,2.799,27.64100075,21.2859993,6.513000011,-9.465,985.3858
Cheal-A11,Clean,1066.648,8.5,8.349,2.279,110.922,95.706,0.295,2.773,28.55400085,22.35099983,6.526000023,-9.425,985.5114
Cheal-A11,Clean,1066.8,8.5,8.419,2.273,110.55,98.934,0.299,2.715,29.21800041,23.18000031,6.71999979,-10.078,985.636
Cheal-A11,Clean,1066.952,8.5,8.454,2.268,110.775,89.943,0.289,2.65,38.31100082,30.07299995,7.890999794,-10.779,985.7606
Cheal-A11,Clean,1067.105,8.5,8.419,2.256,110.913,84.191,0.283,2.604,33.02600098,26.4109993,7.870999813,-10.727,985.8882
Cheal-A11,Clean,1067.257,8.5,8.443,2.246,110.758,79.027,0.282,2.601,27.9279995,22.34799957,8.05700016,-10.646,986.0159
Cheal-A11,Clean,1067.41,8.5,8.419,2.245,110.412,74.507,0.291,2.621,29.02400017,22.87100029,9.19299984,-11.945,986.1443
Cheal-A11,Clean,1067.562,8.5,8.454,2.256,110.267,73.161,0.291,2.681,35.31600189,27.0909996,10.9090004,-12.477,986.272
Cheal-A11,Clean,1067.714,8.5,8.521,2.313,97.648,78.511,0.279,2.777,28.65200043,22.79299927,9.362000465,-12.642,986.3997
Cheal-A11,Clean,1067.867,8.5,8.647,2.418,85.734,78.745,0.263,3,28.15600014,22.48600006,9.053999901,-13.227,986.5283
Cheal-A11,Clean,1068.019,8.5,8.576,2.523,76.937,79.957,0.197,3.263,98.8010025,77.46900177,23.47200012,-14.074,986.6559
Cheal-A11,Clean,1068.172,8.5,8.513,2.579,69.762,68.311,0.154,3.471,97.50900269,78.78500366,31.17900085,-14.796,986.7845
Cheal-A11,Clean,1068.324,8.5,8.537,2.589,66.195,63.729,0.137,3.547,45.68399811,37.20100021,18.79299927,-15.234,986.9122
Cheal-A11,Clean,1068.476,8.5,8.49,2.589,68.374,53.377,0.136,3.539,87.63800049,68.22299957,31.00399971,-16.02,987.0399
Cheal-A11,Clean,1068.629,8.5,8.56,2.587,69.14,53.458,0.131,3.512,48.94499969,37.90499878,24.625,-16.667,987.1658
Cheal-A11,Clean,1068.781,8.5,8.466,2.568,71.545,55.663,0.127,3.459,37.88199997,29.2140007,18.81500053,-17.184,987.2904
Cheal-A11,Clean,1068.934,8.5,8.521,2.567,73.169,57.742,0.121,3.442,43.27399826,33.14300156,20.07799911,-17.297,987.4158
Cheal-A11,Clean,1069.086,8.5,8.525,2.575,65.644,60.436,0.116,3.451,73.16000366,55.76499939,29.37199974,-17.254,987.5422
Cheal-A11,Clean,1069.238,8.5,8.607,2.574,73.996,63.852,0.122,3.428,131.5500031,97.1740036,35.53300095,-16.996,987.6699
Cheal-A11,Clean,1069.391,8.5,8.654,2.519,80.307,74.609,0.163,3.307,28.76000023,22.49799919,12.23600006,-16.684,987.7985
Cheal-A11,Clean,1069.543,8.5,8.654,2.455,87.074,89.114,0.22,3.127,19.21899986,15.07600021,8.833999634,-16.355,987.9261
Cheal-A11,Clean,1069.696,8.5,8.741,2.41,100.179,98.386,0.279,2.988,17.37999916,13.7510004,8.43999958,-16.083,988.0546
Cheal-A11,Clean,1069.848,8.5,8.843,2.396,102.919,103.944,0.283,2.904,16.31800079,13.08600044,8.286000252,-16.559,988.1823
Cheal-A11,Clean,1070,8.5,8.96,2.383,103.674,98.552,0.296,2.869,16.46199989,13.26099968,7.875,-17.219,988.31
Cheal-A11,Clean,1070.153,8.5,9.007,2.371,103.816,101.523,0.297,2.842,16.04100037,13.12800026,7.149000168,-17.359,988.4385
Cheal-A11,Clean,1070.305,8.5,9.023,2.374,103.883,101.213,0.304,2.846,15.64400005,12.98999977,6.800000191,-16.862,988.5662
Cheal-A11,Clean,1070.458,8.5,9.054,2.383,103.688,104.562,0.287,2.856,15.2130003,12.89400005,6.452000141,-15.941,988.6947
Cheal-A11,Clean,1070.61,8.5,8.921,2.387,103.508,102.419,0.285,2.876,16.1420002,13.76900005,6.552999973,-15.891,988.8224
